/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes
BDL037_Suna_EyeTracking_Walk2_Render.mov,476,fixation,8167,272541.666667,272675.000000,133.333333,272206.666667,00:04:32.57500,165.780000,133.880000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,477,fixation,8178,272941.666667,273041.666667,100.000000,272573.333333,00:04:32.94200,158.710000,169.040000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,478,fixation,8198,273608.333333,273710.000000,101.666667,273240.000000,00:04:33.60800,471.810000,96.710000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,479,fixation,8219,274310.000000,274410.000000,100.000000,273941.666667,00:04:34.31000,161.440000,403.150000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,480,fixation,8241,275045.000000,275145.000000,100.000000,274676.666667,00:04:35.04500,111.480000,429.490000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,481,fixation,8343,278448.333333,278548.333333,100.000000,278080.000000,00:04:38.44800,138.750000,53.930000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,482,fixation,8464,282453.333333,282586.666667,133.333333,282118.333333,00:04:42.48700,160.280000,74.930000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,483,fixation,8473,282653.333333,282986.666667,333.333333,282418.333333,00:04:42.78700,96.650000,85.420000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,484,fixation,8508,282986.666667,284990.000000,2003.333333,283586.666667,00:04:43.95500,144.450000,177.850000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,485,fixation,8559,285623.333333,285758.333333,135.000000,285288.333333,00:04:45.65700,135.190000,146.580000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,486,fixation,8564,285825.000000,285925.000000,100.000000,285456.666667,00:04:45.82500,133.240000,172.290000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,487,fixation,8619,287660.000000,287760.000000,100.000000,287291.666667,00:04:47.66000,183.080000,48.380000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,488,fixation,8622,287760.000000,287860.000000,100.000000,287391.666667,00:04:47.76000,129.470000,54.000000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,489,fixation,8646,288326.666667,288895.000000,568.333333,288193.333333,00:04:48.56200,137.280000,8.400000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,490,fixation,8661,288895.000000,289328.333333,433.333333,288693.333333,00:04:49.06200,159.780000,41.470000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,491,fixation,8673,289428.333333,289561.666667,133.333333,289093.333333,00:04:49.46200,172.810000,70.630000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,492,fixation,8681,289561.666667,289963.333333,401.666667,289361.666667,00:04:49.73000,128.360000,15.740000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,493,fixation,8694,289996.666667,290430.000000,433.333333,289795.000000,00:04:50.16300,179.570000,44.450000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,494,fixation,8712,290430.000000,291165.000000,735.000000,290395.000000,00:04:50.76300,167.890000,52.240000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,495,fixation,8728,291265.000000,291398.333333,133.333333,290930.000000,00:04:51.29800,180.420000,58.890000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,496,fixation,8741,291665.000000,291865.000000,200.000000,291363.333333,00:04:51.73200,147.840000,1.140000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,497,fixation,8748,291898.333333,292131.666667,233.333333,291596.666667,00:04:51.96500,124.670000,6.020000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,498,fixation,8789,293300.000000,293433.333333,133.333333,292965.000000,00:04:53.33300,168.250000,26.630000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,499,fixation,8796,293533.333333,293700.000000,166.666667,293198.333333,00:04:53.56700,128.320000,8.840000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,500,fixation,8828,294635.000000,294735.000000,100.000000,294266.666667,00:04:54.63500,346.680000,283.340000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,501,fixation,8850,295203.333333,295603.333333,400.000000,295001.666667,00:04:55.37000,226.850000,16.190000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,502,fixation,8858,295603.333333,295736.666667,133.333333,295268.333333,00:04:55.63700,221.340000,31.280000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,503,fixation,8872,296036.666667,296236.666667,200.000000,295735.000000,00:04:56.10300,215.780000,7.300000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,504,fixation,8918,297605.000000,297740.000000,135.000000,297270.000000,00:04:57.63800,122.540000,184.420000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,505,fixation,8961,298206.666667,300041.666667,1835.000000,298706.666667,00:04:59.07500,154.280000,52.490000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,506,fixation,8998,300141.666667,300576.666667,435.000000,299940.000000,00:05:00.30800,184.320000,92.560000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,507,fixation,9010,300676.666667,300843.333333,166.666667,300341.666667,00:05:00.71000,206.970000,47.930000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,508,fixation,9019,300943.333333,301143.333333,200.000000,300641.666667,00:05:01.01000,220.930000,51.100000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,509,fixation,9025,301210.000000,301310.000000,100.000000,300841.666667,00:05:01.21000,274.840000,58.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,510,fixation,9032,301376.666667,301576.666667,200.000000,301075.000000,00:05:01.44300,266.270000,75.840000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,511,fixation,9050,301911.666667,302245.000000,333.333333,301676.666667,00:05:02.04500,152.990000,39.260000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,512,fixation,9071,302311.666667,303246.666667,935.000000,302376.666667,00:05:02.74500,182.730000,23.180000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,513,fixation,9119,303246.666667,305515.000000,2268.333333,303978.333333,00:05:04.34700,156.490000,46.620000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,514,fixation,9160,305681.666667,305816.666667,135.000000,305346.666667,00:05:05.71500,106.300000,11.500000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,515,fixation,9164,305850.000000,305950.000000,100.000000,305481.666667,00:05:05.85000,143.670000,2.060000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,516,fixation,9171,306050.000000,306183.333333,133.333333,305715.000000,00:05:06.08300,177.530000,6.750000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,517,fixation,9179,306250.000000,306516.666667,266.666667,305981.666667,00:05:06.35000,180.350000,59.540000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,518,fixation,9187,306516.666667,306783.333333,266.666667,306248.333333,00:05:06.61700,192.130000,23.440000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,519,fixation,9193,306783.333333,306950.000000,166.666667,306448.333333,00:05:06.81700,194.720000,24.100000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,520,fixation,9256,308786.666667,309153.333333,366.666667,308551.666667,00:05:08.92000,230.940000,11.270000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,521,fixation,9272,309320.000000,309686.666667,366.666667,309085.000000,00:05:09.45300,292.770000,52.530000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,522,fixation,9290,309921.666667,310255.000000,333.333333,309686.666667,00:05:10.05500,292.840000,119.140000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,523,fixation,9306,310555.000000,310721.666667,166.666667,310220.000000,00:05:10.58800,137.030000,24.310000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,524,fixation,9316,310821.666667,311123.333333,301.666667,310553.333333,00:05:10.92200,120.230000,27.480000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,525,fixation,9347,311323.333333,312691.666667,1368.333333,311588.333333,00:05:11.95700,168.390000,28.530000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,526,fixation,9374,312725.000000,313091.666667,366.666667,312490.000000,00:05:12.85800,108.540000,9.870000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,527,fixation,9391,313325.000000,313625.000000,300.000000,313056.666667,00:05:13.42500,152.550000,70.570000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,528,fixation,9399,313691.666667,313793.333333,101.666667,313323.333333,00:05:13.69200,162.230000,61.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,529,fixation,9403,313826.666667,313926.666667,100.000000,313458.333333,00:05:13.82700,193.810000,58.920000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,530,fixation,9428,313960.000000,315461.666667,1501.666667,314291.666667,00:05:14.66000,222.010000,77.170000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,531,fixation,9461,315595.000000,315995.000000,400.000000,315393.333333,00:05:15.76200,249.140000,194.280000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,532,fixation,9469,315995.000000,316128.333333,133.333333,315660.000000,00:05:16.02800,251.040000,165.490000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,533,fixation,9475,316128.333333,316395.000000,266.666667,315860.000000,00:05:16.22800,204.290000,100.090000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,534,fixation,9481,316395.000000,316530.000000,135.000000,316061.666667,00:05:16.43000,222.940000,135.080000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,535,fixation,9489,316630.000000,316830.000000,200.000000,316328.333333,00:05:16.69700,223.480000,200.590000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,536,fixation,9510,317063.333333,317798.333333,735.000000,317028.333333,00:05:17.39700,223.630000,106.240000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,537,fixation,9523,317798.333333,317931.666667,133.333333,317463.333333,00:05:17.83200,182.990000,34.280000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,538,fixation,9527,317931.666667,318098.333333,166.666667,317596.666667,00:05:17.96500,196.910000,178.640000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,539,fixation,9540,318331.666667,318531.666667,200.000000,318030.000000,00:05:18.39800,211.540000,30.870000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,540,fixation,9549,318565.000000,318898.333333,333.333333,318330.000000,00:05:18.69800,235.130000,76.660000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,541,fixation,9558,318965.000000,319100.000000,135.000000,318630.000000,00:05:18.99800,253.170000,144.180000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,542,fixation,9567,319100.000000,319600.000000,500.000000,318931.666667,00:05:19.30000,257.790000,193.120000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,543,fixation,9578,319600.000000,319800.000000,200.000000,319298.333333,00:05:19.66700,211.660000,217.830000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,544,fixation,9590,320066.666667,320166.666667,100.000000,319698.333333,00:05:20.06700,199.340000,215.370000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,545,fixation,9597,320233.333333,320435.000000,201.666667,319931.666667,00:05:20.30000,212.670000,208.780000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,546,fixation,9614,320835.000000,320968.333333,133.333333,320500.000000,00:05:20.86800,208.450000,197.270000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,547,fixation,9626,321235.000000,321401.666667,166.666667,320900.000000,00:05:21.26800,176.570000,189.260000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,548,fixation,9637,321568.333333,321770.000000,201.666667,321266.666667,00:05:21.63500,148.280000,185.770000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,549,fixation,9657,322003.333333,322703.333333,700.000000,321935.000000,00:05:22.30300,136.660000,191.940000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,550,fixation,9677,322903.333333,323138.333333,235.000000,322601.666667,00:05:22.97000,191.600000,140.740000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,551,fixation,9695,323571.666667,323671.666667,100.000000,323203.333333,00:05:23.57200,211.860000,158.840000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,552,fixation,9704,323738.333333,324071.666667,333.333333,323503.333333,00:05:23.87200,210.820000,149.250000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,553,fixation,9721,324405.000000,324573.333333,168.333333,324071.666667,00:05:24.44000,190.220000,171.260000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,554,fixation,9729,324640.000000,324840.000000,200.000000,324338.333333,00:05:24.70700,97.590000,95.050000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,555,fixation,9741,324940.000000,325340.000000,400.000000,324738.333333,00:05:25.10700,155.730000,192.350000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,556,fixation,9762,325640.000000,326041.666667,401.666667,325440.000000,00:05:25.80800,176.430000,182.170000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,557,fixation,9782,326275.000000,326741.666667,466.666667,326106.666667,00:05:26.47500,284.700000,119.570000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,558,fixation,9799,327041.666667,327143.333333,101.666667,326673.333333,00:05:27.04200,155.200000,180.190000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,559,fixation,9811,327376.666667,327576.666667,200.000000,327075.000000,00:05:27.44300,112.610000,50.860000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,560,fixation,9816,327576.666667,327710.000000,133.333333,327241.666667,00:05:27.61000,134.810000,180.970000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,561,fixation,9835,327843.333333,328711.666667,868.333333,327875.000000,00:05:28.24300,156.770000,100.800000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,562,fixation,9851,328711.666667,328911.666667,200.000000,328410.000000,00:05:28.77800,161.680000,188.360000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,563,fixation,9855,328911.666667,329011.666667,100.000000,328543.333333,00:05:28.91200,174.540000,145.340000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,564,fixation,9862,329078.333333,329278.333333,200.000000,328776.666667,00:05:29.14500,156.930000,180.180000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,565,fixation,9885,329345.000000,330580.000000,1235.000000,329545.000000,00:05:29.91300,161.430000,169.540000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,566,fixation,9907,330613.333333,330746.666667,133.333333,330278.333333,00:05:30.64700,155.460000,174.070000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,567,fixation,9930,331046.666667,331881.666667,835.000000,331046.666667,00:05:31.41500,178.180000,103.480000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,568,fixation,9954,331948.333333,332550.000000,601.666667,331846.666667,00:05:32.21500,176.410000,122.940000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,569,fixation,9976,332616.666667,333383.333333,766.666667,332581.666667,00:05:32.95000,161.570000,171.070000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,570,fixation,9990,333383.333333,333550.000000,166.666667,333048.333333,00:05:33.41700,169.270000,10.370000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,571,fixation,9999,333683.333333,333818.333333,135.000000,333348.333333,00:05:33.71700,162.830000,174.480000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,572,fixation,10004,333885.000000,333985.000000,100.000000,333516.666667,00:05:33.88500,161.310000,173.700000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,573,fixation,10019,334185.000000,334651.666667,466.666667,334016.666667,00:05:34.38500,156.670000,27.640000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,574,fixation,10030,334651.666667,334918.333333,266.666667,334383.333333,00:05:34.75200,118.760000,14.370000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,575,fixation,10037,334918.333333,335120.000000,201.666667,334616.666667,00:05:34.98500,159.720000,74.260000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,576,fixation,10041,335120.000000,335220.000000,100.000000,334751.666667,00:05:35.12000,169.400000,189.380000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,577,fixation,10045,335220.000000,335353.333333,133.333333,334885.000000,00:05:35.25300,142.760000,23.920000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,578,fixation,10050,335353.333333,335553.333333,200.000000,335051.666667,00:05:35.42000,170.400000,174.860000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,579,fixation,10055,335553.333333,335686.666667,133.333333,335218.333333,00:05:35.58700,137.980000,178.340000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,580,fixation,10079,336353.333333,336488.333333,135.000000,336018.333333,00:05:36.38700,134.180000,183.900000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,581,fixation,10097,336988.333333,337088.333333,100.000000,336620.000000,00:05:36.98800,184.530000,122.380000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,582,fixation,10108,337321.666667,337455.000000,133.333333,336986.666667,00:05:37.35500,231.000000,0.620000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,583,fixation,10121,337588.333333,338090.000000,501.666667,337421.666667,00:05:37.79000,191.190000,88.910000,-1000.000000,-1000.000000,,,
