/Users/pslive1/Documents/Walk_Projext/BDL079_Daisy_Walk_RouteP1/BDL079_Daisy_Walk_RouteP1.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes
BDL079_Daisy_Walk_RouteP1.mov,601,fixation,9486,316505.000000,316771.666667,266.666667,316570.000000,00:05:16.60500,108.830000,147.650000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,602,fixation,9494,316873.333333,316973.333333,100.000000,316838.333333,00:05:16.87300,313.920000,192.460000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,603,fixation,9504,316973.333333,317540.000000,566.666667,317171.666667,00:05:17.20700,70.690000,173.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,604,fixation,9532,317606.666667,318775.000000,1168.333333,318106.666667,00:05:18.14200,90.580000,149.370000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,605,fixation,9554,318775.000000,319041.666667,266.666667,318840.000000,00:05:18.87500,266.160000,201.990000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,606,fixation,9570,319375.000000,319543.333333,168.333333,319373.333333,00:05:19.40800,270.630000,200.350000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,607,fixation,9577,319576.666667,319776.666667,200.000000,319608.333333,00:05:19.64300,269.290000,200.840000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,608,fixation,9590,320043.333333,320176.666667,133.333333,320041.666667,00:05:20.07700,90.600000,162.640000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,609,fixation,9593,320176.666667,320276.666667,100.000000,320141.666667,00:05:20.17700,75.170000,163.380000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,610,fixation,9599,320376.666667,320476.666667,100.000000,320341.666667,00:05:20.37700,154.230000,109.910000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,611,fixation,9627,321311.666667,321411.666667,100.000000,321276.666667,00:05:21.31200,105.830000,155.210000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,612,fixation,9631,321411.666667,321578.333333,166.666667,321410.000000,00:05:21.44500,84.070000,143.820000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,613,fixation,9648,321578.333333,322513.333333,935.000000,321976.666667,00:05:22.01200,97.990000,141.950000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,614,fixation,9750,325416.666667,325516.666667,100.000000,325381.666667,00:05:25.41700,180.750000,199.380000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,615,fixation,9758,325550.000000,325916.666667,366.666667,325648.333333,00:05:25.68300,217.290000,196.110000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,616,fixation,9770,326018.333333,326218.333333,200.000000,326050.000000,00:05:26.08500,182.350000,184.850000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,617,fixation,9780,326318.333333,326585.000000,266.666667,326383.333333,00:05:26.41800,148.140000,155.380000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,618,fixation,9814,326585.000000,328588.333333,2003.333333,327518.333333,00:05:27.55300,142.090000,189.140000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,619,fixation,9851,328655.000000,328988.333333,333.333333,328753.333333,00:05:28.78800,111.420000,178.740000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,620,fixation,9857,328988.333333,329088.333333,100.000000,328953.333333,00:05:28.98800,97.930000,171.070000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,621,fixation,9866,329188.333333,329455.000000,266.666667,329253.333333,00:05:29.28800,79.980000,189.260000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,622,fixation,9877,329555.000000,329821.666667,266.666667,329620.000000,00:05:29.65500,74.500000,188.580000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,623,fixation,9890,329821.666667,330456.666667,635.000000,330055.000000,00:05:30.09000,88.530000,200.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,624,fixation,9920,330790.000000,331458.333333,668.333333,331055.000000,00:05:31.09000,140.110000,201.300000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,625,fixation,9934,331458.333333,331725.000000,266.666667,331523.333333,00:05:31.55800,123.710000,176.440000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,626,fixation,9945,331825.000000,332125.000000,300.000000,331890.000000,00:05:31.92500,103.130000,193.120000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,627,fixation,9955,332225.000000,332358.333333,133.333333,332223.333333,00:05:32.25800,324.290000,190.410000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,628,fixation,9970,332760.000000,332860.000000,100.000000,332725.000000,00:05:32.76000,133.690000,180.410000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,629,fixation,9973,332860.000000,332960.000000,100.000000,332825.000000,00:05:32.86000,120.200000,175.130000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,630,fixation,9976,332960.000000,333060.000000,100.000000,332925.000000,00:05:32.96000,305.650000,193.530000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,631,fixation,9979,333060.000000,333160.000000,100.000000,333025.000000,00:05:33.06000,78.380000,173.840000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,632,fixation,9983,333193.333333,333293.333333,100.000000,333158.333333,00:05:33.19300,69.180000,169.340000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,633,fixation,9991,333460.000000,333560.000000,100.000000,333425.000000,00:05:33.46000,108.650000,168.330000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,634,fixation,9995,333560.000000,333726.666667,166.666667,333558.333333,00:05:33.59300,118.310000,165.950000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,635,fixation,10016,334228.333333,334428.333333,200.000000,334260.000000,00:05:34.29500,80.980000,147.030000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,636,fixation,10057,335663.333333,335763.333333,100.000000,335628.333333,00:05:35.66300,291.960000,197.610000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,637,fixation,10062,335830.000000,335930.000000,100.000000,335795.000000,00:05:35.83000,313.830000,193.410000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,638,fixation,10089,336731.666667,336831.666667,100.000000,336696.666667,00:05:36.73200,99.840000,169.980000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,639,fixation,10092,336831.666667,336931.666667,100.000000,336796.666667,00:05:36.83200,96.670000,164.300000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,640,fixation,10106,337265.000000,337398.333333,133.333333,337263.333333,00:05:37.29800,68.700000,127.860000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,641,fixation,10111,337465.000000,337565.000000,100.000000,337430.000000,00:05:37.46500,79.080000,141.110000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,642,fixation,10117,337631.666667,337766.666667,135.000000,337630.000000,00:05:37.66500,63.180000,123.960000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,643,fixation,10120,337766.666667,337866.666667,100.000000,337731.666667,00:05:37.76700,330.400000,188.530000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,644,fixation,10128,337966.666667,338166.666667,200.000000,337998.333333,00:05:38.03300,326.660000,189.360000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,645,fixation,10134,338166.666667,338366.666667,200.000000,338198.333333,00:05:38.23300,15.920000,156.790000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,646,fixation,10138,338366.666667,338466.666667,100.000000,338331.666667,00:05:38.36700,46.920000,183.510000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,647,fixation,10143,338466.666667,338666.666667,200.000000,338498.333333,00:05:38.53300,47.430000,184.050000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,648,fixation,10171,338666.666667,340336.666667,1670.000000,339433.333333,00:05:39.46800,89.440000,215.760000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,649,fixation,10201,340403.333333,340636.666667,233.333333,340435.000000,00:05:40.47000,98.450000,189.910000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,650,fixation,10211,340703.333333,341003.333333,300.000000,340768.333333,00:05:40.80300,108.970000,205.880000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,651,fixation,10221,341070.000000,341270.000000,200.000000,341101.666667,00:05:41.13700,95.970000,187.010000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,652,fixation,10235,341303.333333,341971.666667,668.333333,341570.000000,00:05:41.60500,129.070000,227.440000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,653,fixation,10251,342105.000000,342271.666667,166.666667,342103.333333,00:05:42.13800,207.440000,215.200000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,654,fixation,10260,342405.000000,342538.333333,133.333333,342403.333333,00:05:42.43800,84.260000,145.550000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,655,fixation,10275,342871.666667,343073.333333,201.666667,342905.000000,00:05:42.94000,36.030000,121.070000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,656,fixation,10280,343106.666667,343206.666667,100.000000,343071.666667,00:05:43.10700,57.980000,139.750000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,657,fixation,10286,343306.666667,343406.666667,100.000000,343271.666667,00:05:43.30700,109.140000,192.400000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,658,fixation,10291,343440.000000,343573.333333,133.333333,343438.333333,00:05:43.47300,154.530000,235.940000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,659,fixation,10298,343706.666667,343806.666667,100.000000,343671.666667,00:05:43.70700,117.010000,204.250000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,660,fixation,10323,344441.666667,344708.333333,266.666667,344506.666667,00:05:44.54200,49.930000,129.060000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,661,fixation,10336,344941.666667,345075.000000,133.333333,344940.000000,00:05:44.97500,150.650000,204.890000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,662,fixation,10340,345075.000000,345208.333333,133.333333,345073.333333,00:05:45.10800,128.940000,187.400000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,663,fixation,10344,345208.333333,345341.666667,133.333333,345206.666667,00:05:45.24200,108.690000,171.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,664,fixation,10348,345341.666667,345475.000000,133.333333,345340.000000,00:05:45.37500,122.780000,185.360000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,665,fixation,10352,345510.000000,345610.000000,100.000000,345475.000000,00:05:45.51000,126.260000,189.300000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,666,fixation,10357,345676.666667,345776.666667,100.000000,345641.666667,00:05:45.67700,96.710000,162.900000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,667,fixation,10360,345776.666667,345876.666667,100.000000,345741.666667,00:05:45.77700,109.860000,174.260000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,668,fixation,10369,346043.333333,346176.666667,133.333333,346041.666667,00:05:46.07700,125.010000,173.490000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,669,fixation,10373,346210.000000,346310.000000,100.000000,346175.000000,00:05:46.21000,115.030000,183.550000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,670,fixation,10378,346310.000000,346543.333333,233.333333,346341.666667,00:05:46.37700,138.020000,206.170000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,671,fixation,10383,346543.333333,346643.333333,100.000000,346508.333333,00:05:46.54300,118.520000,189.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,672,fixation,10390,346743.333333,346878.333333,135.000000,346741.666667,00:05:46.77700,58.700000,176.860000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,673,fixation,10393,346878.333333,346978.333333,100.000000,346843.333333,00:05:46.87800,57.820000,185.680000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,674,fixation,10401,347045.000000,347311.666667,266.666667,347110.000000,00:05:47.14500,107.580000,198.720000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,675,fixation,10413,347478.333333,347678.333333,200.000000,347510.000000,00:05:47.54500,88.190000,168.700000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,676,fixation,10418,347711.666667,347811.666667,100.000000,347676.666667,00:05:47.71200,88.810000,155.330000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,677,fixation,10425,347945.000000,348045.000000,100.000000,347910.000000,00:05:47.94500,40.420000,120.440000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,678,fixation,10458,348646.666667,349515.000000,868.333333,349011.666667,00:05:49.04700,97.700000,207.180000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,679,fixation,10475,349515.000000,349815.000000,300.000000,349580.000000,00:05:49.61500,101.920000,224.280000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,680,fixation,10494,349815.000000,350783.333333,968.333333,350213.333333,00:05:50.24800,88.550000,227.380000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,681,fixation,10514,350816.666667,351083.333333,266.666667,350881.666667,00:05:50.91700,203.080000,244.130000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,682,fixation,10539,351150.000000,352418.333333,1268.333333,351715.000000,00:05:51.75000,125.850000,221.650000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,683,fixation,10566,352451.666667,352918.333333,466.666667,352616.666667,00:05:52.65200,324.830000,190.440000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,684,fixation,10575,352951.666667,353051.666667,100.000000,352916.666667,00:05:52.95200,200.730000,240.550000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,685,fixation,10587,353285.000000,353486.666667,201.666667,353318.333333,00:05:53.35300,137.370000,186.510000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,686,fixation,10596,353653.333333,353753.333333,100.000000,353618.333333,00:05:53.65300,117.500000,163.790000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,687,fixation,10606,353986.666667,354086.666667,100.000000,353951.666667,00:05:53.98700,194.120000,184.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,688,fixation,10618,354353.333333,354486.666667,133.333333,354351.666667,00:05:54.38700,58.360000,138.110000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,689,fixation,10633,354888.333333,354988.333333,100.000000,354853.333333,00:05:54.88800,188.330000,240.000000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,690,fixation,10638,354988.333333,355188.333333,200.000000,355020.000000,00:05:55.05500,156.340000,214.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,691,fixation,10657,355555.000000,355888.333333,333.333333,355653.333333,00:05:55.68800,107.530000,114.240000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,692,fixation,10666,355990.000000,356090.000000,100.000000,355955.000000,00:05:55.99000,141.520000,181.190000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,693,fixation,10728,358058.333333,358158.333333,100.000000,358023.333333,00:05:58.05800,299.300000,230.880000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,694,fixation,10733,358225.000000,358325.000000,100.000000,358190.000000,00:05:58.22500,272.170000,220.380000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,695,fixation,10743,358391.666667,358826.666667,435.000000,358525.000000,00:05:58.56000,187.170000,196.770000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,696,fixation,10765,359260.000000,359426.666667,166.666667,359258.333333,00:05:59.29300,70.690000,135.630000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,697,fixation,10773,359526.666667,359660.000000,133.333333,359525.000000,00:05:59.56000,140.520000,192.680000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,698,fixation,10779,359660.000000,359961.666667,301.666667,359725.000000,00:05:59.76000,141.930000,205.220000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,699,fixation,10789,359961.666667,360295.000000,333.333333,360060.000000,00:06:00.09500,143.260000,203.870000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,700,fixation,10807,360295.000000,361163.333333,868.333333,360660.000000,00:06:00.69500,146.680000,214.160000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,701,fixation,10824,361230.000000,361396.666667,166.666667,361228.333333,00:06:01.26300,196.040000,211.370000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,702,fixation,10844,361896.666667,362030.000000,133.333333,361895.000000,00:06:01.93000,309.210000,182.630000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,703,fixation,10850,362096.666667,362230.000000,133.333333,362095.000000,00:06:02.13000,149.530000,174.630000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,704,fixation,10867,362698.333333,362798.333333,100.000000,362663.333333,00:06:02.69800,147.160000,188.600000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,705,fixation,10874,362865.000000,363065.000000,200.000000,362896.666667,00:06:02.93200,61.330000,141.620000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,706,fixation,10883,363065.000000,363465.000000,400.000000,363196.666667,00:06:03.23200,77.490000,160.250000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,707,fixation,10896,363531.666667,363866.666667,335.000000,363630.000000,00:06:03.66500,72.110000,175.510000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,708,fixation,10905,363866.666667,364133.333333,266.666667,363931.666667,00:06:03.96700,40.200000,166.980000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,709,fixation,10911,364133.333333,364266.666667,133.333333,364131.666667,00:06:04.16700,278.570000,200.200000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,710,fixation,10921,364466.666667,364633.333333,166.666667,364465.000000,00:06:04.50000,105.100000,182.710000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,711,fixation,10929,364666.666667,364933.333333,266.666667,364731.666667,00:06:04.76700,71.130000,205.760000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,712,fixation,10937,365000.000000,365168.333333,168.333333,364998.333333,00:06:05.03300,67.370000,196.500000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,713,fixation,10947,365301.666667,365535.000000,233.333333,365333.333333,00:06:05.36800,69.700000,201.190000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,714,fixation,10952,365535.000000,365635.000000,100.000000,365500.000000,00:06:05.53500,79.460000,207.670000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,715,fixation,10958,365701.666667,365868.333333,166.666667,365700.000000,00:06:05.73500,97.300000,206.350000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,716,fixation,10968,366001.666667,366201.666667,200.000000,366033.333333,00:06:06.06800,54.880000,183.640000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,717,fixation,10973,366201.666667,366335.000000,133.333333,366200.000000,00:06:06.23500,293.000000,197.290000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,718,fixation,10979,366370.000000,366570.000000,200.000000,366401.666667,00:06:06.43700,98.500000,212.180000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,719,fixation,10986,366603.333333,366803.333333,200.000000,366635.000000,00:06:06.67000,77.110000,220.350000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,720,fixation,11003,367170.000000,367403.333333,233.333333,367201.666667,00:06:07.23700,93.930000,209.410000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,721,fixation,11021,367805.000000,367971.666667,166.666667,367803.333333,00:06:07.83800,127.750000,207.090000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,722,fixation,11028,367971.666667,368271.666667,300.000000,368036.666667,00:06:08.07200,111.710000,203.560000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,723,fixation,11038,368371.666667,368505.000000,133.333333,368370.000000,00:06:08.40500,151.740000,182.600000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,724,fixation,11057,368505.000000,369673.333333,1168.333333,369005.000000,00:06:09.04000,91.270000,180.190000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,725,fixation,11083,369673.333333,370206.666667,533.333333,369871.666667,00:06:09.90700,51.380000,187.370000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,726,fixation,11099,370206.666667,370775.000000,568.333333,370406.666667,00:06:10.44200,82.260000,203.430000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,727,fixation,11110,370775.000000,370941.666667,166.666667,370773.333333,00:06:10.80800,75.350000,184.260000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,728,fixation,11114,370941.666667,371041.666667,100.000000,370906.666667,00:06:10.94200,77.040000,175.580000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,729,fixation,11119,371041.666667,371241.666667,200.000000,371073.333333,00:06:11.10800,75.500000,184.530000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,730,fixation,11127,371308.333333,371508.333333,200.000000,371340.000000,00:06:11.37500,57.380000,200.870000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,731,fixation,11135,371576.666667,371810.000000,233.333333,371608.333333,00:06:11.64300,62.490000,183.740000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,732,fixation,11151,371910.000000,372510.000000,600.000000,372141.666667,00:06:12.17700,69.880000,199.390000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,733,fixation,11162,372510.000000,372676.666667,166.666667,372508.333333,00:06:12.54300,76.820000,205.890000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,734,fixation,11170,372810.000000,372911.666667,101.666667,372775.000000,00:06:12.81000,82.600000,176.500000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,735,fixation,11185,373011.666667,373678.333333,666.666667,373276.666667,00:06:13.31200,60.960000,200.300000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,736,fixation,11198,373678.333333,373878.333333,200.000000,373710.000000,00:06:13.74500,300.340000,195.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,737,fixation,11204,373878.333333,374111.666667,233.333333,373910.000000,00:06:13.94500,91.690000,177.000000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,738,fixation,11214,374145.000000,374513.333333,368.333333,374245.000000,00:06:14.28000,80.470000,170.130000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,739,fixation,11223,374513.333333,374746.666667,233.333333,374545.000000,00:06:14.58000,108.360000,162.860000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,740,fixation,11233,374813.333333,375080.000000,266.666667,374878.333333,00:06:14.91300,126.490000,187.510000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,741,fixation,11243,375146.666667,375413.333333,266.666667,375211.666667,00:06:15.24700,113.670000,183.520000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,742,fixation,11273,375413.333333,377150.000000,1736.666667,376213.333333,00:06:16.24800,142.740000,198.240000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,743,fixation,11304,377216.666667,377450.000000,233.333333,377248.333333,00:06:17.28300,66.400000,182.850000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,744,fixation,11318,377450.000000,378151.666667,701.666667,377715.000000,00:06:17.75000,89.530000,195.100000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,745,fixation,11331,378185.000000,378285.000000,100.000000,378150.000000,00:06:18.18500,58.560000,176.010000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,746,fixation,11336,378285.000000,378485.000000,200.000000,378316.666667,00:06:18.35200,278.800000,200.030000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,747,fixation,11341,378485.000000,378618.333333,133.333333,378483.333333,00:06:18.51800,59.060000,163.110000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,748,fixation,11348,378618.333333,378951.666667,333.333333,378716.666667,00:06:18.75200,80.650000,138.280000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,749,fixation,11377,379018.333333,380486.666667,1468.333333,379685.000000,00:06:19.72000,95.050000,183.270000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,750,fixation,11407,380520.000000,381021.666667,501.666667,380686.666667,00:06:20.72200,48.600000,194.700000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,751,fixation,11429,381088.333333,381888.333333,800.000000,381420.000000,00:06:21.45500,74.570000,222.280000,-1000.000000,-1000.000000,,,
