/Users/pslive1/Documents/Walk_Projext/BDL004_Goose_EyeTracking_Walk/BDL004_Goose_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,ToCut
BDL004_Goose_EyeTracking_Walk.mov,1251,fixation,20056,669343.3333,669543.3333,200,669341.6667,11:09.4,220.24,235.36,92,93,
BDL004_Goose_EyeTracking_Walk.mov,1252,fixation,20061,669576.6667,669676.6667,100,669508.3333,11:09.6,239.68,263.07,105,112,
BDL004_Goose_EyeTracking_Walk.mov,1253,fixation,20076,670043.3333,670211.6667,168.333333,670008.3333,11:10.1,169.44,217.92,117,96,
BDL004_Goose_EyeTracking_Walk.mov,1254,fixation,20084,670345,670445,100,670276.6667,11:10.3,169.9,206.77,133,103,
BDL004_Goose_EyeTracking_Walk.mov,1255,fixation,20096,670711.6667,670845,133.333333,670676.6667,11:10.7,151.52,354.56,42,40,
BDL004_Goose_EyeTracking_Walk.mov,1256,fixation,20117,671278.3333,671680,401.666667,671378.3333,11:11.4,135.14,339.14,59,77,
BDL004_Goose_EyeTracking_Walk.mov,1257,fixation,20140,671946.6667,672546.6667,600,672145,11:12.2,123.43,363.06,112,100,
BDL004_Goose_EyeTracking_Walk.mov,1258,fixation,20182,673415,673916.6667,501.666667,673546.6667,11:13.6,125.53,227.63,48,51,
BDL004_Goose_EyeTracking_Walk.mov,1259,fixation,20193,673916.6667,674116.6667,200,673915,11:14.0,104.86,196.32,46,50,
BDL004_Goose_EyeTracking_Walk.mov,1260,fixation,20200,674150,674383.3333,233.333333,674148.3333,11:14.2,137.36,373.24,38,44,
BDL004_Goose_EyeTracking_Walk.mov,1261,fixation,20209,674483.3333,674616.6667,133.333333,674448.3333,11:14.5,133.38,242.29,36,53,
BDL004_Goose_EyeTracking_Walk.mov,1262,fixation,20215,674683.3333,674816.6667,133.333333,674648.3333,11:14.7,147.82,286.47,34,48,
BDL004_Goose_EyeTracking_Walk.mov,1263,fixation,20221,674883.3333,675050,166.666667,674848.3333,11:14.9,133.96,272.17,24,51,
BDL004_Goose_EyeTracking_Walk.mov,1264,fixation,20227,675050,675285,235,675048.3333,11:15.1,129.1,249.18,24,49,
BDL004_Goose_EyeTracking_Walk.mov,1265,fixation,20239,675285,675851.6667,566.666667,675450,11:15.5,132.91,236.65,42,47,
BDL004_Goose_EyeTracking_Walk.mov,1266,fixation,20253,675851.6667,676218.3333,366.666667,675916.6667,11:16.0,126.64,264.78,28,45,
BDL004_Goose_EyeTracking_Walk.mov,1267,fixation,20270,676451.6667,676720,268.333333,676485,11:16.6,151.3,216.66,39,43,
BDL004_Goose_EyeTracking_Walk.mov,1268,fixation,20299,677486.6667,677620,133.333333,677451.6667,11:17.5,120.1,226.85,52,51,
BDL004_Goose_EyeTracking_Walk.mov,1269,fixation,20305,677653.3333,677888.3333,235,677651.6667,11:17.7,89,264.28,55,53,
BDL004_Goose_EyeTracking_Walk.mov,1270,fixation,20316,678088.3333,678188.3333,100,678020,11:18.1,151.45,362.06,0,0,
BDL004_Goose_EyeTracking_Walk.mov,1271,fixation,20323,678255,678488.3333,233.333333,678253.3333,11:18.3,124.24,363.06,34,49,
BDL004_Goose_EyeTracking_Walk.mov,1272,fixation,20347,679090,679223.3333,133.333333,679055,11:19.1,185.53,394,146,166,
BDL004_Goose_EyeTracking_Walk.mov,1273,fixation,20351,679223.3333,679356.6667,133.333333,679188.3333,11:19.3,160.49,413.49,131,162,
BDL004_Goose_EyeTracking_Walk.mov,1274,fixation,20354,679356.6667,679456.6667,100,679288.3333,11:19.4,154.39,418.87,31,49,
BDL004_Goose_EyeTracking_Walk.mov,1275,fixation,20366,679623.3333,679956.6667,333.333333,679688.3333,11:19.8,148.18,411.98,122,126,
BDL004_Goose_EyeTracking_Walk.mov,1276,fixation,20377,680123.3333,680223.3333,100,680055,11:20.1,138.12,376.79,39,52,
BDL004_Goose_EyeTracking_Walk.mov,1277,fixation,20387,680256.6667,680725,468.333333,680390,11:20.5,115.61,375.59,41,60,
BDL004_Goose_EyeTracking_Walk.mov,1278,fixation,20398,680758.3333,680958.3333,200,680756.6667,11:20.8,82.49,382.57,46,41,
BDL004_Goose_EyeTracking_Walk.mov,1279,fixation,20414,681325,681458.3333,133.333333,681290,11:21.4,146.13,259.3,47,61,
BDL004_Goose_EyeTracking_Walk.mov,1280,fixation,20421,681560,681693.3333,133.333333,681525,11:21.6,149.69,267.36,31,36,
BDL004_Goose_EyeTracking_Walk.mov,1281,fixation,20429,681860,681960,100,681791.6667,11:21.9,157.7,258.3,38,42,
BDL004_Goose_EyeTracking_Walk.mov,1282,fixation,20439,682193.3333,682293.3333,100,682125,11:22.2,152.63,394.42,200,200,
BDL004_Goose_EyeTracking_Walk.mov,1283,fixation,20465,683061.6667,683161.6667,100,682993.3333,11:23.1,209.09,345.5,4,39,
BDL004_Goose_EyeTracking_Walk.mov,1284,fixation,20474,683361.6667,683461.6667,100,683293.3333,11:23.4,100.93,241.3,208,208,
BDL004_Goose_EyeTracking_Walk.mov,1285,fixation,20477,683461.6667,683561.6667,100,683393.3333,11:23.5,148.9,369.6,20,68,
BDL004_Goose_EyeTracking_Walk.mov,1286,fixation,20485,683728.3333,683828.3333,100,683660,11:23.7,107.74,242.92,0,0,
BDL004_Goose_EyeTracking_Walk.mov,1287,fixation,20492,683961.6667,684061.6667,100,683893.3333,11:24.0,98.11,255.66,17,37,
BDL004_Goose_EyeTracking_Walk.mov,1288,fixation,20500,684061.6667,684496.6667,435,684161.6667,11:24.2,137.25,400.79,159,179,
BDL004_Goose_EyeTracking_Walk.mov,1289,fixation,20513,684530,684896.6667,366.666667,684595,11:24.7,139.72,414.61,43,26,
BDL004_Goose_EyeTracking_Walk.mov,1290,fixation,20529,685163.3333,685296.6667,133.333333,685128.3333,11:25.2,136.04,361.89,40,119,
BDL004_Goose_EyeTracking_Walk.mov,1291,fixation,20540,685296.6667,685931.6667,635,685496.6667,11:25.6,166.88,389.29,61,107,
BDL004_Goose_EyeTracking_Walk.mov,1292,fixation,20555,686065,686165,100,685996.6667,11:26.1,200.26,359.51,47,141,
BDL004_Goose_EyeTracking_Walk.mov,1293,fixation,20573,686265,687133.3333,868.333333,686598.3333,11:26.7,152.35,387.78,244,219,
BDL004_Goose_EyeTracking_Walk.mov,1294,fixation,20598,687366.6667,687733.3333,366.666667,687431.6667,11:27.5,154.93,383.71,235,224,
BDL004_Goose_EyeTracking_Walk.mov,1295,fixation,20608,687800,687968.3333,168.333333,687765,11:27.8,160.77,352.41,198,157,
BDL004_Goose_EyeTracking_Walk.mov,1296,fixation,20693,690070,691371.6667,1301.666667,690603.3333,11:30.7,113.91,391.83,33,23,
BDL004_Goose_EyeTracking_Walk.mov,1297,fixation,20721,691605,691705,100,691536.6667,11:31.6,168.98,461.88,19,27,
BDL004_Goose_EyeTracking_Walk.mov,1298,fixation,20725,691738.3333,691840,101.666667,691670,11:31.7,87.07,364.73,59,73,
BDL004_Goose_EyeTracking_Walk.mov,1299,fixation,20729,691873.3333,691973.3333,100,691805,11:31.9,85.3,357.57,139,76,
BDL004_Goose_EyeTracking_Walk.mov,1300,fixation,20738,692140,692306.6667,166.666667,692105,11:32.2,141.82,384.17,68,115,
BDL004_Goose_EyeTracking_Walk.mov,1301,fixation,20754,692706.6667,692806.6667,100,692638.3333,11:32.7,177.79,300.5,0,0,
BDL004_Goose_EyeTracking_Walk.mov,1302,fixation,20758,692806.6667,692940,133.333333,692771.6667,11:32.8,159.88,292.98,0,0,
BDL004_Goose_EyeTracking_Walk.mov,1303,fixation,20764,693006.6667,693141.6667,135,692973.3333,11:33.0,152.26,372.6,152,199,
BDL004_Goose_EyeTracking_Walk.mov,1304,fixation,20786,693741.6667,693875,133.333333,693706.6667,11:33.8,150.92,379.66,29,28,
BDL004_Goose_EyeTracking_Walk.mov,1305,fixation,20797,694141.6667,694241.6667,100,694073.3333,11:34.1,158.86,373.59,13,19,
BDL004_Goose_EyeTracking_Walk.mov,1306,fixation,20805,694275,694610,335,694341.6667,11:34.4,155.33,395.79,164,164,
BDL004_Goose_EyeTracking_Walk.mov,1307,fixation,20838,695476.6667,695611.6667,135,695441.6667,11:35.5,158.18,391.41,34,37,
BDL004_Goose_EyeTracking_Walk.mov,1308,fixation,20843,695678.3333,695778.3333,100,695610,11:35.7,204.83,369.33,34,36,
BDL004_Goose_EyeTracking_Walk.mov,1309,fixation,20848,695778.3333,696011.6667,233.333333,695776.6667,11:35.8,195.5,364.37,34,35,
BDL004_Goose_EyeTracking_Walk.mov,1310,fixation,20860,696211.6667,696378.3333,166.666667,696176.6667,11:36.2,184.58,407.64,33,90,
BDL004_Goose_EyeTracking_Walk.mov,1311,fixation,20884,697013.3333,697180,166.666667,696978.3333,11:37.0,199.71,429.52,136,136,
BDL004_Goose_EyeTracking_Walk.mov,1312,fixation,20919,698215,698315,100,698146.6667,11:38.2,136.56,338.17,40,39,
BDL004_Goose_EyeTracking_Walk.mov,1313,fixation,20925,698415,698515,100,698346.6667,11:38.4,170.9,395.7,148,148,
BDL004_Goose_EyeTracking_Walk.mov,1314,fixation,20931,698615,698715,100,698546.6667,11:38.6,174.85,395.21,40,39,
BDL004_Goose_EyeTracking_Walk.mov,1315,fixation,20946,699115,699215,100,699046.6667,11:39.1,169.24,390.85,116,116,
BDL004_Goose_EyeTracking_Walk.mov,1316,fixation,20949,699215,699315,100,699146.6667,11:39.2,179.17,402.28,116,116,
BDL004_Goose_EyeTracking_Walk.mov,1317,fixation,20960,699483.3333,699783.3333,300,699515,11:39.6,130.98,401.14,105,99,
BDL004_Goose_EyeTracking_Walk.mov,1318,fixation,20976,700116.6667,700216.6667,100,700048.3333,11:40.1,164.41,364.1,39,39,
BDL004_Goose_EyeTracking_Walk.mov,1319,fixation,20980,700250,700350,100,700181.6667,11:40.3,156.53,339.79,41,40,
BDL004_Goose_EyeTracking_Walk.mov,1320,fixation,20986,700383.3333,700616.6667,233.333333,700381.6667,11:40.5,175.11,382.72,35,36,
BDL004_Goose_EyeTracking_Walk.mov,1321,fixation,21008,701018.3333,701418.3333,400,701116.6667,11:41.2,175.7,283.98,35,35,
BDL004_Goose_EyeTracking_Walk.mov,1322,fixation,21015,701418.3333,701518.3333,100,701350,11:41.4,171.08,383.91,40,51,
BDL004_Goose_EyeTracking_Walk.mov,1323,fixation,21043,701718.3333,703053.3333,1335,702285,11:42.4,141.16,237.59,32,34,
BDL004_Goose_EyeTracking_Walk.mov,1324,fixation,21064,703053.3333,703153.3333,100,702985,11:43.1,147.94,199.72,32,36,
BDL004_Goose_EyeTracking_Walk.mov,1325,fixation,21093,703955,704155,200,703953.3333,11:44.0,120.99,146.13,34,40,
BDL004_Goose_EyeTracking_Walk.mov,1326,fixation,21128,704321.6667,706125,1803.333333,705121.6667,11:45.2,200.98,250.7,36,38,
BDL004_Goose_EyeTracking_Walk.mov,1327,fixation,21158,706158.3333,706291.6667,133.333333,706123.3333,11:46.2,139.02,302.26,34,29,
BDL004_Goose_EyeTracking_Walk.mov,1328,fixation,21165,706391.6667,706525,133.333333,706356.6667,11:46.4,117.55,310.93,33,31,
BDL004_Goose_EyeTracking_Walk.mov,1329,fixation,21171,706591.6667,706725,133.333333,706556.6667,11:46.6,113.72,311.14,33,26,
BDL004_Goose_EyeTracking_Walk.mov,1330,fixation,21174,706725,706825,100,706656.6667,11:46.7,127.31,377.95,34,28,
BDL004_Goose_EyeTracking_Walk.mov,1331,fixation,21180,706891.6667,707025,133.333333,706856.6667,11:46.9,168.73,317.78,33,29,
BDL004_Goose_EyeTracking_Walk.mov,1332,fixation,21186,707060,707260,200,707058.3333,11:47.1,171.96,319.5,31,30,
BDL004_Goose_EyeTracking_Walk.mov,1333,fixation,21211,707726.6667,708293.3333,566.666667,707891.6667,11:48.0,199.87,228.5,28,31,
BDL004_Goose_EyeTracking_Walk.mov,1334,fixation,21232,708293.3333,709095,801.666667,708593.3333,11:48.7,185.52,247.52,33,35,
BDL004_Goose_EyeTracking_Walk.mov,1335,fixation,21262,709095,710296.6667,1201.666667,709595,11:49.7,220.93,328.52,33,34,
BDL004_Goose_EyeTracking_Walk.mov,1336,fixation,21285,710396.6667,710563.3333,166.666667,710361.6667,11:50.4,180.51,273.33,32,34,
BDL004_Goose_EyeTracking_Walk.mov,1337,fixation,21305,710596.6667,711698.3333,1101.666667,711030,11:51.1,239.56,217.8,47,45,
BDL004_Goose_EyeTracking_Walk.mov,1338,fixation,21331,711865,712133.3333,268.333333,711896.6667,11:52.0,149.51,315.46,79,75,
BDL004_Goose_EyeTracking_Walk.mov,1339,fixation,21346,712366.6667,712666.6667,300,712398.3333,11:52.5,117.01,406.95,80,73,
BDL004_Goose_EyeTracking_Walk.mov,1340,fixation,21362,712833.3333,713233.3333,400,712931.6667,11:53.0,120.34,357.86,55,60,
BDL004_Goose_EyeTracking_Walk.mov,1341,fixation,21369,713233.3333,713333.3333,100,713165,11:53.2,161.61,324.87,36,56,
BDL004_Goose_EyeTracking_Walk.mov,1342,fixation,21392,713935,714135,200,713933.3333,11:54.0,186.47,215.01,88,87,
BDL004_Goose_EyeTracking_Walk.mov,1343,fixation,21407,714135,714936.6667,801.666667,714433.3333,11:54.5,175.96,266.24,99,104,
BDL004_Goose_EyeTracking_Walk.mov,1344,fixation,21424,715036.6667,715170,133.333333,715001.6667,11:55.1,165.99,313.14,96,93,
BDL004_Goose_EyeTracking_Walk.mov,1345,fixation,21451,715736.6667,716271.6667,535,715903.3333,11:56.0,253.98,345.38,83,78,
BDL004_Goose_EyeTracking_Walk.mov,1346,fixation,21463,716305,716538.3333,233.333333,716303.3333,11:56.4,165.59,311.6,69,63,
BDL004_Goose_EyeTracking_Walk.mov,1347,fixation,21484,717038.3333,717171.6667,133.333333,717003.3333,11:57.1,186.91,343,63,52,
BDL004_Goose_EyeTracking_Walk.mov,1348,fixation,21497,717440,717640,200,717438.3333,11:57.5,186.5,398.47,76,76,
BDL004_Goose_EyeTracking_Walk.mov,1349,fixation,21514,718040,718173.3333,133.333333,718005,11:58.1,138.85,384.66,43,50,
BDL004_Goose_EyeTracking_Walk.mov,1350,fixation,21523,718340,718508.3333,168.333333,718305,11:58.4,83.43,104.12,42,48,
BDL004_Goose_EyeTracking_Walk.mov,1351,fixation,21540,718941.6667,719041.6667,100,718873.3333,11:58.9,10.95,221.84,49,47,
BDL004_Goose_EyeTracking_Walk.mov,1352,fixation,21556,719441.6667,719575,133.333333,719406.6667,11:59.5,156.94,220.52,53,50,
BDL004_Goose_EyeTracking_Walk.mov,1353,fixation,21572,719910,720210,300,719941.6667,12:00.0,160.16,18.72,34,50,
BDL004_Goose_EyeTracking_Walk.mov,1354,fixation,21591,720543.3333,720810,266.666667,720575,12:00.6,170.03,225,47,47,
BDL004_Goose_EyeTracking_Walk.mov,1355,fixation,21602,720843.3333,721278.3333,435,720941.6667,12:01.0,114.68,243.96,51,49,
BDL004_Goose_EyeTracking_Walk.mov,1356,fixation,21619,721411.6667,721845,433.333333,721510,12:01.6,188.66,319.85,37,41,
BDL004_Goose_EyeTracking_Walk.mov,1357,fixation,21637,722145,722311.6667,166.666667,722110,12:02.2,314.43,282.3,49,42,
BDL004_Goose_EyeTracking_Walk.mov,1358,fixation,21645,722413.3333,722580,166.666667,722378.3333,12:02.4,253.55,289.36,51,47,
BDL004_Goose_EyeTracking_Walk.mov,1359,fixation,21651,722580,722813.3333,233.333333,722578.3333,12:02.6,217.67,300.57,57,53,
BDL004_Goose_EyeTracking_Walk.mov,1360,fixation,21663,722980,723180,200,722978.3333,12:03.0,175.68,247.01,44,43,
BDL004_Goose_EyeTracking_Walk.mov,1361,fixation,21669,723180,723413.3333,233.333333,723178.3333,12:03.2,174.33,278.45,40,43,
BDL004_Goose_EyeTracking_Walk.mov,1362,fixation,21676,723413.3333,723615,201.666667,723411.6667,12:03.5,191.2,288.68,42,44,
BDL004_Goose_EyeTracking_Walk.mov,1363,fixation,21689,723881.6667,724015,133.333333,723846.6667,12:03.9,130.21,295.6,36,36,
BDL004_Goose_EyeTracking_Walk.mov,1364,fixation,21695,724015,724315,300,724046.6667,12:04.1,147.61,318.89,35,38,
BDL004_Goose_EyeTracking_Walk.mov,1365,fixation,21701,724315,724415,100,724246.6667,12:04.3,148.17,375.4,60,60,
BDL004_Goose_EyeTracking_Walk.mov,1366,fixation,21721,724648.3333,725383.3333,735,724915,12:05.0,184.93,182.45,41,48,
BDL004_Goose_EyeTracking_Walk.mov,1367,fixation,21756,726116.6667,726251.6667,135,726083.3333,12:06.2,59.9,176.1,84,86,
BDL004_Goose_EyeTracking_Walk.mov,1368,fixation,21761,726251.6667,726451.6667,200,726250,12:06.3,83.23,203.59,79,75,
BDL004_Goose_EyeTracking_Walk.mov,1369,fixation,21767,726485,726651.6667,166.666667,726450,12:06.5,112.86,198.92,74,76,
BDL004_Goose_EyeTracking_Walk.mov,1370,fixation,21771,726651.6667,726751.6667,100,726583.3333,12:06.7,118.76,368.82,65,68,
BDL004_Goose_EyeTracking_Walk.mov,1371,fixation,21784,727051.6667,727185,133.333333,727016.6667,12:07.1,159.32,222.55,71,63,
BDL004_Goose_EyeTracking_Walk.mov,1372,fixation,21811,727686.6667,728353.3333,666.666667,727918.3333,12:08.0,107.47,226.36,88,79,
BDL004_Goose_EyeTracking_Walk.mov,1373,fixation,21825,728420,728586.6667,166.666667,728385,12:08.5,126.83,380.09,79,84,
BDL004_Goose_EyeTracking_Walk.mov,1374,fixation,21836,728788.3333,728955,166.666667,728753.3333,12:08.8,141.33,385.81,79,75,
BDL004_Goose_EyeTracking_Walk.mov,1375,fixation,21841,728988.3333,729088.3333,100,728920,12:09.0,138.33,362.8,54,57,
BDL004_Goose_EyeTracking_Walk.mov,1376,fixation,21881,730323.3333,730423.3333,100,730255,12:10.3,130.89,385.56,59,66,
BDL004_Goose_EyeTracking_Walk.mov,1377,fixation,21922,731658.3333,731791.6667,133.333333,731623.3333,12:11.7,152.18,339.83,55,50,
BDL004_Goose_EyeTracking_Walk.mov,1378,fixation,21929,731925,732025,100,731856.6667,12:11.9,364.98,315.75,52,53,
BDL004_Goose_EyeTracking_Walk.mov,1379,fixation,21936,732125,732291.6667,166.666667,732090,12:12.2,229.38,307.53,35,42,
BDL004_Goose_EyeTracking_Walk.mov,1380,fixation,21943,732358.3333,732526.6667,168.333333,732323.3333,12:12.4,175.94,257.16,49,49,
BDL004_Goose_EyeTracking_Walk.mov,1381,fixation,21948,732526.6667,732693.3333,166.666667,732491.6667,12:12.6,207.94,291.04,54,52,
BDL004_Goose_EyeTracking_Walk.mov,1382,fixation,21988,733895,733995,100,733826.6667,12:13.9,234.57,321.17,41,47,
BDL004_Goose_EyeTracking_Walk.mov,1383,fixation,21993,734061.6667,734161.6667,100,733993.3333,12:14.1,191.31,389.64,30,27,
BDL004_Goose_EyeTracking_Walk.mov,1384,fixation,22003,734361.6667,734495,133.333333,734326.6667,12:14.4,212.97,344.82,43,44,
BDL004_Goose_EyeTracking_Walk.mov,1385,fixation,22012,734661.6667,734828.3333,166.666667,734626.6667,12:14.7,191.66,352.84,32,34,
BDL004_Goose_EyeTracking_Walk.mov,1386,fixation,22038,735496.6667,735696.6667,200,735495,12:15.6,182.25,338.45,34,35,
BDL004_Goose_EyeTracking_Walk.mov,1387,fixation,22052,735730,736398.3333,668.333333,735961.6667,12:16.0,226.96,341.36,36,38,
BDL004_Goose_EyeTracking_Walk.mov,1388,fixation,22067,736498.3333,736631.6667,133.333333,736463.3333,12:16.5,187.62,363.64,39,40,
BDL004_Goose_EyeTracking_Walk.mov,1389,fixation,22073,736698.3333,736831.6667,133.333333,736663.3333,12:16.7,193.58,309.34,38,39,
BDL004_Goose_EyeTracking_Walk.mov,1390,fixation,22089,737231.6667,737398.3333,166.666667,737196.6667,12:17.3,259.27,309.92,40,38,
BDL004_Goose_EyeTracking_Walk.mov,1391,fixation,22130,737666.6667,739668.3333,2001.666667,738565,12:18.6,166.09,273.78,39,37,
BDL004_Goose_EyeTracking_Walk.mov,1392,fixation,22167,739801.6667,740001.6667,200,739800,12:19.9,109.27,373.17,33,31,
BDL004_Goose_EyeTracking_Walk.mov,1393,fixation,22183,740236.6667,740636.6667,400,740335,12:20.4,111.67,275.39,49,43,
BDL004_Goose_EyeTracking_Walk.mov,1394,fixation,22195,740770,740936.6667,166.666667,740735,12:20.8,94.71,388.85,39,37,
BDL004_Goose_EyeTracking_Walk.mov,1395,fixation,22207,741203.3333,741303.3333,100,741135,12:21.2,28.46,295.9,46,41,
BDL004_Goose_EyeTracking_Walk.mov,1396,fixation,22212,741370,741471.6667,101.666667,741301.6667,12:21.4,78.87,315.82,54,49,
BDL004_Goose_EyeTracking_Walk.mov,1397,fixation,22219,741571.6667,741705,133.333333,741536.6667,12:21.6,104.9,384.48,53,52,
BDL004_Goose_EyeTracking_Walk.mov,1398,fixation,22225,741771.6667,741905,133.333333,741736.6667,12:21.8,138.95,395.22,45,41,
BDL004_Goose_EyeTracking_Walk.mov,1399,fixation,22228,741905,742005,100,741836.6667,12:21.9,231.65,364.36,44,45,
BDL004_Goose_EyeTracking_Walk.mov,1400,fixation,22235,742105,742271.6667,166.666667,742070,12:22.1,179.29,319.18,40,40,
BDL004_Goose_EyeTracking_Walk.mov,1401,fixation,22290,742505,745510,3005,743905,12:24.0,291,354.06,31,33,
BDL004_Goose_EyeTracking_Walk.mov,1402,fixation,22338,745510,745743.3333,233.333333,745508.3333,12:25.6,305.98,343.02,31,32,
BDL004_Goose_EyeTracking_Walk.mov,1403,fixation,22351,745743.3333,746376.6667,633.333333,745941.6667,12:26.0,285.62,349.9,32,31,
BDL004_Goose_EyeTracking_Walk.mov,1404,fixation,22365,746443.3333,746611.6667,168.333333,746408.3333,12:26.5,206.07,376.38,33,34,
BDL004_Goose_EyeTracking_Walk.mov,1405,fixation,22379,746911.6667,747045,133.333333,746876.6667,12:26.9,106.23,344.9,38,33,
BDL004_Goose_EyeTracking_Walk.mov,1406,fixation,22382,747045,747145,100,746976.6667,12:27.0,117.07,377.2,39,39,
BDL004_Goose_EyeTracking_Walk.mov,1407,fixation,22415,747478.3333,748880,1401.666667,748078.3333,12:28.1,261.98,335.14,34,36,
BDL004_Goose_EyeTracking_Walk.mov,1408,fixation,22456,749315,749815,500,749446.6667,12:29.5,303.91,338.52,31,33,
BDL004_Goose_EyeTracking_Walk.mov,1409,fixation,22475,750148.3333,750248.3333,100,750080,12:30.1,412.03,263.17,53,53,
BDL004_Goose_EyeTracking_Walk.mov,1410,fixation,22511,751183.3333,751616.6667,433.333333,751281.6667,12:31.4,253.4,329.12,32,34,
BDL004_Goose_EyeTracking_Walk.mov,1411,fixation,22525,751616.6667,752118.3333,501.666667,751750,12:31.8,245.48,338.44,33,34,
BDL004_Goose_EyeTracking_Walk.mov,1412,fixation,22545,752451.6667,752585,133.333333,752416.6667,12:32.5,159.56,136.64,42,49,
BDL004_Goose_EyeTracking_Walk.mov,1413,fixation,22556,752818.3333,752953.3333,135,752783.3333,12:32.9,114.76,372.97,40,40,
BDL004_Goose_EyeTracking_Walk.mov,1414,fixation,22567,753153.3333,753353.3333,200,753151.6667,12:33.2,179.79,281.39,41,40,
BDL004_Goose_EyeTracking_Walk.mov,1415,fixation,22643,753353.3333,758260,4906.666667,755688.3333,12:35.8,253.34,353.14,37,38,
BDL004_Goose_EyeTracking_Walk.mov,1416,fixation,22723,758426.6667,758526.6667,100,758358.3333,12:38.4,136.05,379.66,46,42,
BDL004_Goose_EyeTracking_Walk.mov,1417,fixation,22737,758693.3333,759193.3333,500,758825,12:38.9,242.71,373.63,53,53,
BDL004_Goose_EyeTracking_Walk.mov,1418,fixation,22764,759528.3333,760161.6667,633.333333,759726.6667,12:39.8,121.28,262.6,49,51,
BDL004_Goose_EyeTracking_Walk.mov,1419,fixation,22834,760528.3333,763833.3333,3305,762063.3333,12:42.1,249.97,346.51,32,36,
BDL004_Goose_EyeTracking_Walk.mov,1420,fixation,22889,763966.6667,764066.6667,100,763898.3333,12:44.0,143.61,384.27,28,26,
BDL004_Goose_EyeTracking_Walk.mov,1421,fixation,22896,764200,764300,100,764131.6667,12:44.2,57.55,312.86,52,52,
BDL004_Goose_EyeTracking_Walk.mov,1422,fixation,22926,765201.6667,765301.6667,100,765133.3333,12:45.2,132.35,247.43,38,35,
BDL004_Goose_EyeTracking_Walk.mov,1423,fixation,22932,765401.6667,765501.6667,100,765333.3333,12:45.4,141.66,394.68,40,31,
