,/Users/pslive1/Documents/Walk_Projext/BDL079_Daisy_Walk_RouteP1/BDL079_Daisy_Walk_RouteP1.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
517,BDL079_Daisy_Walk_RouteP1.mov,517,fixation,7611,254025.0,254125.0,100.0,253990.0,00:04:14.02500,68.44,154.28,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical,plant_vertical: 0.7624896874140618 background: 0.23751031258593822,plant_vertical: 1.0,0.85455078125,pavement:0.3523763020833333 plant_vertical:0.31043619791666666 plant_horizontal:0.39518229166666663 building:0.030673828125
518,BDL079_Daisy_Walk_RouteP1.mov,518,fixation,7616,254158.333333,254326.666667,168.333333,254156.666667,00:04:14.19200,64.28,165.55,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical,plant_vertical: 0.8231735264460537 background: 0.1768264735539463,plant_vertical: 1.0,0.8558723958333333,pavement:0.48175130208333333 plant_vertical:0.3107552083333333 plant_horizontal:0.08235026041666667
519,BDL079_Daisy_Walk_RouteP1.mov,519,fixation,7631,254693.333333,254793.333333,100.0,254658.333333,00:04:14.69300,63.09,164.26,-1000.0,-1000.0,,,,pavement plant_vertical plant_vertical,plant_vertical: 0.689980749839582 background: 0.310019250160418,plant_vertical: 1.0,0.8344205729166667,pavement:0.42271484375 plant_vertical:0.517958984375
520,BDL079_Daisy_Walk_RouteP1.mov,520,fixation,7657,255293.333333,255895.0,601.666667,255526.666667,00:04:15.56200,239.77,209.0,-1000.0,-1000.0,,,,pavement plant_vertical,plant_vertical: 0.8697405811715098 background: 0.13025941882849024,plant_vertical: 1.0,0.7818489583333333,plant_vertical:0.37305338541666666 pavement:0.4087955729166667
521,BDL079_Daisy_Walk_RouteP1.mov,521,fixation,7688,256261.666667,257030.0,768.333333,256560.0,00:04:16.59500,241.93,208.12,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 0.748880971955787 pavement: 0.19101123595505617 plant_horizontal: 0.005572302914040377 background: 0.05453548917511647,plant_vertical: 0.7920772946859903 pavement: 0.20202898550724638 plant_horizontal: 0.005893719806763285,0.9278287760416667,plant_vertical:0.23876627604166667 pavement:0.39652669270833335 building:0.15434244791666665 plant_horizontal:0.08971679687499999 sky:0.057659505208333336
522,BDL079_Daisy_Walk_RouteP1.mov,522,fixation,7704,257063.333333,257263.333333,200.0,257095.0,00:04:17.13000,225.05,211.53,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical sky,pavement: 0.22376019800165 plant_vertical: 0.708589238243652 plant_horizontal: 9.166743056192135e-05 background: 0.06755889632413603,pavement: 0.23997247345654737 plant_vertical: 0.7599292174596933 plant_horizontal: 9.830908375933936e-05,0.8986979166666667,pavement:0.35569661458333335 sky:0.05271484375 plant_vertical:0.261689453125 plant_horizontal:0.11048828125 building:0.14103515625
523,BDL079_Daisy_Walk_RouteP1.mov,523,fixation,7755,258798.333333,258931.666667,133.333333,258796.666667,00:04:18.83200,85.47,164.91,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.92310546875,plant_horizontal:0.09809895833333333 plant_vertical:0.3754654947916667 pavement:0.42077799479166667 sky:0.041217447916666664
524,BDL079_Daisy_Walk_RouteP1.mov,524,fixation,7759,258931.666667,259065.0,133.333333,258930.0,00:04:18.96500,70.07,180.8,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 0.7435840214237893 building: 0.2564159785762107 background: 0.0,plant_vertical: 0.7435840214237893 building: 0.2564159785762107,0.8708040364583334,pavement:0.3844303385416667 plant_vertical:0.35905598958333335 plant_horizontal:0.09363932291666667 sky:0.026878255208333333 building:0.04038736979166667
525,BDL079_Daisy_Walk_RouteP1.mov,525,fixation,7768,259265.0,259365.0,100.0,259230.0,00:04:19.26500,72.94,152.01,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 0.8587404895040792 background: 0.1412595104959208,plant_vertical: 1.0,0.881923828125,plant_vertical:0.3504231770833333 plant_horizontal:0.3794401041666667 pavement:0.40986002604166666 sky:0.10443033854166667 building:0.042041015625
526,BDL079_Daisy_Walk_RouteP1.mov,526,fixation,7776,259533.333333,259633.333333,100.0,259498.333333,00:04:19.53300,112.42,165.87,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.8729720052083333,plant_vertical:0.39339192708333337 plant_horizontal:0.382626953125 pavement:0.30723958333333334 sky:0.02080729166666667 building:0.006650390625 pole:0.0022591145833333335
527,BDL079_Daisy_Walk_RouteP1.mov,527,fixation,7801,259633.333333,261168.333333,1535.0,260331.666667,00:04:20.36700,113.86,180.89,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 0.9791991203152204 plant_horizontal: 0.004306790066892697 background: 0.016494089617886922,plant_vertical: 0.9956209820180751 plant_horizontal: 0.004379017981924905,0.8734537760416666,pavement:0.446396484375 plant_horizontal:0.0706640625 plant_vertical:0.3946809895833333 sky:0.022288411458333334
528,BDL079_Daisy_Walk_RouteP1.mov,528,fixation,7851,261235.0,262936.666667,1701.6666670000002,262000.0,00:04:22.03500,119.92,194.64,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.8412955729166667,plant_vertical:0.40251953125 pavement:0.36565755208333334 plant_horizontal:0.06990559895833333 sky:0.031100260416666668
529,BDL079_Daisy_Walk_RouteP1.mov,529,fixation,7881,263036.666667,263136.666667,100.0,263001.666667,00:04:23.03700,285.49,198.02,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,pavement: 0.5152106430155211 plant_vertical: 0.4125942350332594 plant_vertical: 0.031130820399113083 background: 0.04106430155210643,pavement: 0.5372733999260081 plant_vertical: 0.43026267110617833 plant_vertical: 0.03246392896781354,0.8650618489583334,pavement:0.452568359375 plant_vertical:0.42400716145833334 sky:0.034964192708333335 plant_horizontal:0.07031575520833333
530,BDL079_Daisy_Walk_RouteP1.mov,530,fixation,7889,263136.666667,263571.666667,435.0,263268.333333,00:04:23.30300,104.99,162.04,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,pavement: 0.011707160612621281 plant_vertical: 0.7453291636596905 plant_horizontal: 0.23719028145297089 background: 0.005773394274717345,pavement: 0.011775143156706186 plant_vertical: 0.7496572304218082 plant_horizontal: 0.2385676264214856,0.865556640625,pavement:0.5265462239583333 plant_vertical:0.3368359375 sky:0.006549479166666667 plant_horizontal:0.06215169270833333
531,BDL079_Daisy_Walk_RouteP1.mov,531,fixation,7899,263571.666667,263771.666667,200.0,263603.333333,00:04:23.63800,289.91,196.81,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical sky,pavement: 0.502245852048767 plant_vertical: 0.44632871940599506 background: 0.05142542854523788,pavement: 0.5294742945496714 plant_vertical: 0.47052570545032857,0.8709244791666667,pavement:0.459365234375 sky:0.027001953125 plant_vertical:0.2510904947916667 plant_horizontal:0.19158528645833334
532,BDL079_Daisy_Walk_RouteP1.mov,532,fixation,7909,263971.666667,264071.666667,100.0,263936.666667,00:04:23.97200,181.37,184.37,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical sky,pavement: 0.05316710972591438 plant_vertical: 0.8606655055458795 background: 0.08616738472820606,pavement: 0.058180359113251076 plant_vertical: 0.941819640886749,0.8550390625,pavement:0.451640625 plant_vertical:0.353896484375 sky:0.045068359375 plant_horizontal:0.012333984375 building:0.03486653645833333
533,BDL079_Daisy_Walk_RouteP1.mov,533,fixation,7922,264338.333333,264571.666667,233.333333,264370.0,00:04:24.40500,100.88,150.22,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.7859798177083334,pavement:0.45025716145833333 plant_vertical:0.28142578125 building:0.045559895833333336 plant_horizontal:0.06277018229166667
534,BDL079_Daisy_Walk_RouteP1.mov,534,fixation,7931,264673.333333,264806.666667,133.333333,264671.666667,00:04:24.70700,70.24,161.57,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.9079361979166667,pavement:0.41677734375 plant_vertical:0.3893229166666667 plant_horizontal:0.10867513020833333 building:0.020914713541666668 sky:0.048014322916666664
535,BDL079_Daisy_Walk_RouteP1.mov,535,fixation,7937,264873.333333,265006.666667,133.333333,264871.666667,00:04:24.90700,32.52,175.62,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 0.08392994823218417 background: 0.9160700517678159,plant_vertical: 1.0,0.8368326822916666,plant_vertical:0.3299479166666667 plant_horizontal:0.09295247395833334 pavement:0.39525390625 building:0.023675130208333332 sky:0.06551432291666667
536,BDL079_Daisy_Walk_RouteP1.mov,536,fixation,7941,265006.666667,265140.0,133.333333,265005.0,00:04:25.04000,298.67,196.02,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical,plant_vertical: 0.36246786632390743 plant_horizontal: 0.5004284490145673 pavement: 0.1274761832753667 background: 0.009627501386158576,plant_vertical: 0.36599144951140067 plant_horizontal: 0.5052931596091205 pavement: 0.12871539087947884,0.8590397135416666,plant_vertical:0.4022298177083333 plant_horizontal:0.6265559895833334 pavement:0.3114778645833333
537,BDL079_Daisy_Walk_RouteP1.mov,537,fixation,7949,265273.333333,265440.0,166.666667,265271.666667,00:04:25.30700,81.41,172.26,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical,plant_vertical: 0.4936385564962399 plant_horizontal: 0.5063614435037601 background: 0.0,plant_vertical: 0.4936385564962399 plant_horizontal: 0.5063614435037601,0.80998046875,plant_vertical:0.3263932291666667 plant_horizontal:0.5727278645833334 pavement:0.22431640625
538,BDL079_Daisy_Walk_RouteP1.mov,538,fixation,7965,265440.0,266341.666667,901.666667,265805.0,00:04:25.84000,97.51,183.1,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical,building: 0.03386937382086066 plant_vertical: 0.9522055520618093 plant_horizontal: 0.011140059293863984 background: 0.002785014823465996,building: 0.033963963963963964 plant_vertical: 0.9548648648648649 plant_horizontal: 0.011171171171171172,0.7704654947916667,building:0.12017252604166667 plant_vertical:0.35156901041666666 pavement:0.21809244791666665 plant_horizontal:0.13273763020833335
539,BDL079_Daisy_Walk_RouteP1.mov,539,fixation,7984,266375.0,266641.666667,266.666667,266440.0,00:04:26.47500,133.34,170.33,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical,plant_vertical: 0.9488610374165218 building: 0.0020126246455036134 background: 0.049126337937974565,plant_vertical: 0.9978833942659227 building: 0.0021166057340773524,0.8469889322916667,pavement:0.23155924479166667 plant_vertical:0.40272135416666666 plant_horizontal:0.27509114583333333 building:0.07254557291666666
540,BDL079_Daisy_Walk_RouteP1.mov,540,fixation,7991,266675.0,266841.666667,166.666667,266673.333333,00:04:26.70800,70.17,142.36,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_vertical plant_vertical,plant_vertical: 0.825190209918416 plant_horizontal: 0.013933449445412045 background: 0.16087634063617196,plant_vertical: 0.9833952370548394 plant_horizontal: 0.016604762945160584,0.8710709635416667,pavement:0.35173177083333335 plant_vertical:0.27373046875 plant_horizontal:0.28904296875 person:0.0010026041666666666
541,BDL079_Daisy_Walk_RouteP1.mov,541,fixation,8114,270813.333333,270913.333333,100.0,270778.333333,00:04:30.81300,264.32,201.92,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.919658203125,plant_horizontal:0.919658203125
542,BDL079_Daisy_Walk_RouteP1.mov,542,fixation,8117,270913.333333,271013.333333,100.0,270878.333333,00:04:30.91300,291.44,55.4,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_horizontal: 0.4979118329466357 plant_vertical: 0.4979118329466357 background: 0.004176334106728539,plant_horizontal: 0.5 plant_vertical: 0.5,0.95625,plant_horizontal:0.951494140625 plant_vertical:0.8387565104166667
543,BDL079_Daisy_Walk_RouteP1.mov,543,fixation,8184,273116.666667,273250.0,133.333333,273115.0,00:04:33.15000,323.87,51.77,-1000.0,-1000.0,,,,plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 0.4634343434343434 plant_horizontal: 0.4693939393939394 background: 0.06717171717171717,plant_vertical: 0.4968056307525717 plant_horizontal: 0.5031943692474282,0.9205501302083333,plant_vertical:0.7250423177083334 plant_horizontal:0.8873828125 sky:0.08961588541666667
544,BDL079_Daisy_Walk_RouteP1.mov,544,fixation,8187,273250.0,273350.0,100.0,273215.0,00:04:33.25000,330.12,57.91,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_vertical: 0.5885974155620876 plant_horizontal: 0.39615107315179415 background: 0.015251511286118352,plant_vertical: 0.5977134489749943 plant_horizontal: 0.40228655102500566,0.702578125,plant_vertical:0.406611328125 plant_horizontal:0.6215169270833333
545,BDL079_Daisy_Walk_RouteP1.mov,545,fixation,8194,273416.666667,273616.666667,200.0,273448.333333,00:04:33.48300,256.91,77.59,-1000.0,-1000.0,,,,pavement person plant_vertical plant_vertical sky,plant_vertical: 0.6835641330910458 sky: 0.3164358669089542 background: 0.0,plant_vertical: 0.6835641330910458 sky: 0.3164358669089542,0.9125520833333334,person:0.039677734375 plant_vertical:0.909296875 pavement:0.11927083333333334 sky:0.5708203125
546,BDL079_Daisy_Walk_RouteP1.mov,546,fixation,8201,273616.666667,273885.0,268.333333,273681.666667,00:04:33.71700,279.62,97.4,-1000.0,-1000.0,,,,person plant_vertical,plant_vertical: 0.54610532639167 person: 0.45389467360833 background: 0.0,plant_vertical: 0.54610532639167 person: 0.45389467360833,0.6264811197916667,plant_vertical:0.55078125 person:0.3267057291666667
547,BDL079_Daisy_Walk_RouteP1.mov,547,fixation,8226,274518.333333,274685.0,166.666667,274516.666667,00:04:34.55200,226.27,210.94,-1000.0,-1000.0,,,,plant_vertical,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.92474609375,plant_vertical:0.92474609375
548,BDL079_Daisy_Walk_RouteP1.mov,548,fixation,8236,274885.0,274985.0,100.0,274850.0,00:04:34.88500,120.32,232.59,-1000.0,-1000.0,,,,plant_vertical,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.8190885416666667,plant_vertical:0.8190885416666667
549,BDL079_Daisy_Walk_RouteP1.mov,549,fixation,8296,276855.0,277021.666667,166.666667,276853.333333,00:04:36.88800,245.48,208.3,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9194108072916667,plant_horizontal:0.5435904947916667 pavement:0.06615234375 sky:0.0060384114583333336 plant_vertical:0.38600260416666665
550,BDL079_Daisy_Walk_RouteP1.mov,550,fixation,8312,277055.0,277856.666667,801.666667,277386.666667,00:04:37.42200,249.85,206.76,-1000.0,-1000.0,,,,plant_horizontal plant_vertical plant_vertical sky,plant_horizontal: 0.9118187897024407 plant_vertical: 0.08818121029755935 background: 0.0,plant_horizontal: 0.9118187897024407 plant_vertical: 0.08818121029755935,0.9274869791666667,plant_horizontal:0.7499967447916667 plant_vertical:0.28423828125 sky:0.0017838541666666667
551,BDL079_Daisy_Walk_RouteP1.mov,551,fixation,8327,277890.0,278023.333333,133.333333,277888.333333,00:04:37.92300,244.17,208.76,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_horizontal: 0.5 plant_vertical: 0.5 background: 0.0,plant_horizontal: 0.5 plant_vertical: 0.5,0.9630013020833333,plant_horizontal:0.8635481770833333 plant_vertical:0.9588216145833334
552,BDL079_Daisy_Walk_RouteP1.mov,552,fixation,8334,278123.333333,278290.0,166.666667,278121.666667,00:04:38.15700,247.09,207.4,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_horizontal: 0.5604130278434193 plant_vertical: 0.4395869721565807 background: 0.0,plant_horizontal: 0.5604130278434193 plant_vertical: 0.4395869721565807,0.9160807291666667,plant_horizontal:0.8473307291666666 plant_vertical:0.7085774739583334
